Unique_ID,Country,Year,Date,Time,Location,Acc_Type,Colli_Type,Acc_Detail,CauseDetai,Assistance,Offence,Damage,HumanEleme,IceCondit,CrewIceTra,Pollution,Pollu_m3,Pollu_t,Pollu_Type,RespAction,Cargo_Type,Ship1_Name,Sh1_Categ,Sh1_Type,Sh1_Hull,Sh1Size_gt,Sh1Sizedwt,Sh1Draug_m,Cause_Sh1,Pilot_Sh1,Ship2_Name,Sh2_Categ,Sh2_Type,Sh2_Hull,Sh2Size_gt,Sh2Sizedwt,Sh2Draug_m,Cause_Sh2,Pilot_Sh2,Add_Info,Latitude,Longitude,source
1996_0013,,1996.0,1996-02-29,,,Grounding,,,,,,,,,,n.i.,0.0,,,,,"Favorita, Malta",Cargo,Bulker,,,44537,,,,,,,,,,,,,,54.5,12.05,HELCOM reporting
1996_0014,,1996.0,1996-02-29,,,Sunk,,wrecked,,,,,,,,n.i.,0.0,,,,,Kristian,Cargo,Bulker,,,,,,,,,,,,,,,,,54.567,11.983,HELCOM reporting
1996_0015,,1996.0,1996-03-14,,,Grounding,,,,,,,,,,No,0.0,,,,,"West Sky, Sweden, SBXC",Cargo,General cargo,,,3800,,,,,,,,,,,,,,57.687,11.825,HELCOM reporting
1996_0016,,1996.0,1996-03-14,,,Grounding,,,,,,,,,,No,0.0,,,,,"Mindaugas, Lithuania, LYOB",Other,,,,4200,,,,,,,,,,,,,,62.65,20.833,HELCOM reporting
1996_0017,,1996.0,1996-03-15,,,Grounding,,,,,,,,,,No,0.0,,,,,"Lezhevo, UAVZ",Cargo,Dry cargo,,,,,,,,,,,,,,,,,55.25,12.667,HELCOM reporting
1996_0018,,1996.0,1996-04-10,,,Collision,n.i.,,,,,,,,,No,0.0,,,,,"Krovus, UFNM",Cargo,Dry cargo,,,3002,,,,,,,,,,,,,,55.167,12.333,HELCOM reporting
1996_0019,,1996.0,1996-05-01,,,Sunk,,,,,,,,,,Yes,5.0,,oil,,,"Fws, Russia",Other,,,,1200,,,,,,,,,,,,,,59.933,30.242,HELCOM reporting
1996_0020,,1996.0,1996-05-05,,,Collision,n.i.,,,,,,,,,No,0.0,,,,,"Stera, Netherlands",Cargo,Dry cargo,,,,,,,,,,,,,,,,,56.0,18.0,HELCOM reporting
1996_0021,,1996.0,1996-05-21,,,Grounding,,,,,,,,,,n.i.,0.0,,,,,"Pamela, FIN",Other,,,,1056,,,,,,,,,,,,,,61.091,21.293,HELCOM reporting
1996_0022,,1996.0,1996-06-01,,,Other,,run into touch,,,,,,,,No,0.0,,,,,"Friz Gekkert, UNTI",Cargo,Refrigerator,,,8324,,,,,,,,,,,,,,54.667,19.833,HELCOM reporting
1996_0023,,1996.0,1996-06-04,,,Pollution,,leakage,,,,,,,,Yes,0.05,,oil,,,"Bickersgracht, Netherlands, PDCR",Cargo,General cargo,,,3488,,,,,,,,,,,,,,58.648,17.805,HELCOM reporting
1996_0024,,1996.0,1996-06-18,,,Pollution,,leakage,,,,,,,,Yes,0.05,,oil,,,"Gote, Sweden, SDNR",Cargo,,,,Br. 160,,,,,,,,,,,,,,57.683,11.867,HELCOM reporting
1996_0025,,1996.0,1996-07-03,,,Sunk,,hull leak,,,,,,,,Yes,4.0,,oil,,,Kol-115. Poland,Other,Fishing vessel,,,,,,,,,,,,,,,,,54.3,15.3,HELCOM reporting
1996_0026,,1996.0,1996-08-14,,,Technical failure,,propeller failure,,,,,,,,n.i.,0.0,,,,,"Finno, FIN",Other,,,,Br. 77,,,,,,,,,,,,,,60.143,21.325,HELCOM reporting
1996_0027,,1996.0,1996-08-27,,,Grounding,,,,,,,,,,n.i.,0.0,,,,,"Hesperia, FIN",Other,,,,13511,,,,,,,,,,,,,,59.802,23.217,HELCOM reporting
1996_0028,,1996.0,1996-09-01,,,Fire,,,,,,,,,,No,0.0,,,,,"Volgo-Balt 209, UAAD",Cargo,Dry cargo,,,2473,,,,,,,,,,,,,,58.067,11.817,HELCOM reporting
1996_0029,,1996.0,1996-09-13,,,Grounding,,,,,,,,,,n.i.,0.0,,,,,Birthe,Other,Fishing vessel,,,,,,,,,,,,,,,,,55.133,15.2,HELCOM reporting
1996_0030,,1996.0,1996-09-30,,,Grounding,,,,,,,,,,n.i.,0.0,,,,,"Fjardvagen, FIN",Other,,,,2566,,,,,,,,,,,,,,60.123,20.562,HELCOM reporting
1996_0031,,1996.0,1996-10-23,,,Pollution,,oil spill,,,,,,,,Yes,0.01,,oil,,,"Komunist, Odessa, Russia",Other,,,,,,,,,,,,,,,,,,55.783,17.552,HELCOM reporting
1996_0032,,1996.0,1996-11-22,,,Grounding,,,,,,,,,,n.i.,0.0,,,,,Anna,n.i.,,,,,,,,,,,,,,,,,,54.5,12.0,HELCOM reporting
1996_0033,,1996.0,1996-12-01,,,Fire,,,,,,,,,,Yes,2.5,,oil,,,"Blumenau Reefer, Cyprus",Other,,,,5800,,,,,,,,,,,,,,59.933,29.767,HELCOM reporting
1996_0034,,1996.0,1996-12-01,,,Grounding,,,,,,,,,,No,0.0,,,,,"Tina, Netherlands, PHYX",Cargo,Container carrier,,,4185,,,,,,,,,,,,,,57.642,11.617,HELCOM reporting
1996_0035,,1996.0,1996-12-05,,,Grounding,,,,,,,,,,n.i.,0.0,,,,,"Peras, Russia, LYED",Other,Fishing vessel,,,,,,,,,,,,,,,,,54.983,15.133,HELCOM reporting
1996_0036,,1996.0,1996-12-09,,,Grounding,,,,,,,,,,n.i.,0.0,,,,,"Ro-Ro Finnfellow, FIN",Other,,,,5300,,,,,,,,,,,,,,60.785,21.228,HELCOM reporting
1996_0037,,1996.0,1996-12-19,,,Pollution,,oil spill,,,,,,,,Yes,0.9,,oil,,,"Faste Jarle, Stavanger",Other,,,,,,,,,,,,,,,,,,55.275,17.708,HELCOM reporting
1996_0038,,1996.0,1996-12-25,,,Grounding,,,,,,,,,,n.i.,0.0,,,,,"Olga, SU",Other,,,,,,,,,,,,,,,,,,60.323,26.383,HELCOM reporting
1997_0001,,1997.0,1997-01-01,,,Collision,n.i.,,,,,,,,,No,0.0,,,,,"Antra, Latvia, UL2064",Other,Fishing vessel,,,3020,,,,,,,,,,,,,,57.017,16.95,HELCOM reporting
1997_0002,,1997.0,1997-01-03,,,Pollution,,oil spil,,,,,,,,Yes,0.01,,oil,,,"Wla-20, Wladyslawo,Poland",Other,Fishing vessel,,,,,,,,,,,,,,,,,54.75,18.583,HELCOM reporting
1997_0003,,1997.0,1997-01-04,,,Grounding,,,,,,,,,,n.i.,0.0,,,,,"Canalp, Turkiy, TCJS",Cargo,Bulker,,,34626,,,,,,,,,,,,,,54.475,12.175,HELCOM reporting
1997_0004,,1997.0,1997-02-05,,,Grounding,,,,,,,,,,n.i.,0.0,,,,,Rostok Link,Passenger,Ferry,,,,,,,,,,,,,,,,,54.57,11.933,HELCOM reporting
1997_0005,,1997.0,1997-05-25,,,Other,,Capsize,,,,,,,,n.i.,0.0,,,,,Pram,Other,,,,,,,,,,,,,,,,,,64.667,24.417,HELCOM reporting
1997_0006,,1997.0,1997-07-28,,,Grounding,,,,,,,,,,n.i.,0.0,,,,,"Hanne Mette, Denmark, OXLR2",Other,Coaster,,,980,,,,,,,,,,,,,,55.024,12.466,HELCOM reporting
1997_0007,,1997.0,1997-08-15,,,Grounding,,,,,,,,,,n.i.,0.0,,,,,"Alkor, Germany, DBND",Other,Training vessel,,,279,,,,,,,,,,,,,,54.592,11.553,HELCOM reporting
1997_0008,,1997.0,1997-10-10,,,Pollution,,leakage,,,,,,,,Yes,0.8,,oil,,,"Akkerman, Liberia, ELS18",Cargo,Bulk carrier,,,52670,,,,,,,,,,,,,,57.2,11.567,HELCOM reporting
1997_0009,,1997.0,1997-10-25,,,Grounding,,,,,,,,,,No,0.0,,,,,"Ust-94, Poland",Other,,,,103,,,,,,,,,,,,,,54.45,16.4,HELCOM reporting
1997_0010,,1997.0,1997-11-01,,,Grounding,,,,,,,,,,No,0.0,,,,,"Debora, Sweden, SKRG",Other,,,,2337,,,,,,,,,,,,,,55.667,21.0,HELCOM reporting
1997_0011,,1997.0,1997-12-23,,,Grounding,,,,,,,,,,n.i.,0.0,,,,,"Northern Loftnes, Malta, 9HSC4",Cargo,Dry cargo,,,3712,,,,,,,,,,,,,,55.325,12.457,HELCOM reporting
1997_0012,,1997.0,1997-12-24,,,Grounding,,,,,,,,,,No,0.0,,,,,Slesvig-Holsten,Passenger,Ferry,,,,,,,,,,,,,,,,,54.67,11.24,HELCOM reporting
1997_0013,,1997.0,1997-02-13,,,Technical failure,,,,,,,,,,No,0.0,,,,,"Bitama, Sweden, SKDR",Tanker,,Single hull,,2750,,,,,,,,,,,,,,59.317,18.05,HELCOM reporting
1997_0014,,1997.0,1997-02-23,,,Grounding,,,,,,,,,,n.i.,0.0,,,,,"North Pacific, Singapore, 9VYR",Tanker,,Double hull,,107592,,,,,,,,,,,,,,54.467,12.167,HELCOM reporting
1997_0015,,1997.0,1997-09-17,,,Grounding,,,,,,,,,,No,0.0,,,,,"Sleza, Poland",Tanker,,Single hull,,695,,,,,,,,,,,,,,55.4,14.4,HELCOM reporting
1997_0016,,1997.0,1997-12-01,,,Grounding,,,,,,,,,,No,0.0,,,,,MT Crystal Ametyst,Tanker,,Double hull,,,,,,,,,,,,,,,,60.51,27.083,HELCOM reporting
1998_0001,,1998.0,1998-01-01,,,Sunk,,,,,,,,,,Yes,37.5,,oil,,,"Kotlin, Russia",Other,,,,350,,,,,,,,,,,,,,59.992,29.733,HELCOM reporting
1998_0002,,1998.0,1998-01-03,,,Technical failure,,,,,,,,,,Yes,0.5,,oil,,,"Thjelvar, Sweden, SIKA",Passenger,Passenger ro-ro,,,2480,,,,,,,,,,,,,,57.637,18.288,HELCOM reporting
1998_0003,,1998.0,1998-01-05,,,Grounding,,,,,,,,,,n.i.,0.0,,,,,Megamotti,Other,,,,,,,,,,,,,,,,,,60.358,22.078,HELCOM reporting
1998_0004,,1998.0,1998-01-17,,,Grounding,,,,,,,,,,n.i.,0.0,,,,,"Thamesis, Germany, DLSK",Cargo,Dry cargo,,,4168,,,,,,,,,,,,,,55.267,14.733,HELCOM reporting
1998_0005,,1998.0,1998-01-22,,,Other,,run into touch,,,,,,,,No,0.0,,,,,"Volgo-Balt 122, Russia, UCGU",Cargo,Dry cargo,,,,,,,,,,,,,,,,,55.5,9.733,HELCOM reporting
1998_0006,,1998.0,1998-01-26,,,Pollution,,oil spill,,,,,,,,Yes,0.3,,oil,,,"Ericjusawave, Limassol, Cyprus",n.i.,,,,,,,,,,,,,,,,,,54.02,14.385,HELCOM reporting
1998_0007,,1998.0,1998-02-14,,,Grounding,,,,,,,,,,n.i.,0.0,,,,,"Betty, Netherlands, PDAI",Cargo,Bulker,,,3157,,,,,,,,,,,,,,54.517,11.833,HELCOM reporting
1998_0008,,1998.0,1998-03-13,,,Pollution,,oil spill,,,,,,,,Yes,0.0,,oil,,,"Alexandras, Valetta, Malta",n.i.,,,,,,,,,,,,,,,,,,55.183,18.958,HELCOM reporting
1998_0009,,1998.0,1998-03-31,,,Collision,n.i.,,,,,,,,,n.i.,0.0,,,,,"Kaunas, Lithuania",Other,,,,7664,,,,"Kol_181, Poland",Other,,,72,,,,,,54.95,15.5,HELCOM reporting
1998_0010,,1998.0,1998-03-31,,,Other,,run into touch,,,,,,,,No,0.0,,,,,"Al Faran 1, Sirya, YKMO",Cargo,Dry cargo,,,,,,,,,,,,,,,,,54.667,20.333,HELCOM reporting
1998_0011,,1998.0,1998-04-01,,,Physical damage,,ice damage,,,,,,,,No,0.0,,,,,"Gamma, Russia",Other,,,,3480,,,,,,,,,,,,,,60.2,27.767,HELCOM reporting
1998_0012,,1998.0,1998-04-04,,,Fire,,,,,,,,,,No,0.0,,,,,"Vytegra, Russia, UYFV",Cargo,Dry cargo,,,,,,,,,,,,,,,,,55.7,12.6,HELCOM reporting
1998_0013,,1998.0,1998-04-07,,,Collision,n.i.,,,,,,,,,No,0.0,,,,,"Kol-32, Poland",Other,Fishing vessel,,,98,,,,"Kol-136, Poland",Other,,,unknown,,,,,,54.457,15.436,HELCOM reporting
1998_0014,,1998.0,1998-04-07,,,Grounding,,,,,,,,,,n.i.,0.0,,,,,Gerda,Other,,,,5210,,,,,,,,,,,,,,60.517,27.083,HELCOM reporting
1998_0015,,1998.0,1998-04-19,,,Other,,run into touch,,,,,,,,No,0.0,,,,,Sovetskiy Voin,Cargo,Dry cargo,,,,,,,,,,,,,,,,,60.683,17.167,HELCOM reporting
1998_0016,,1998.0,1998-05-10,,,Sunk,,hull leak,,,,,,,,Yes,0.0,,oil,,,"Dar-27, Poland",Other,Fishing vessel,,,,,,,,,,,,,,,,,54.5,16.5,HELCOM reporting
1998_0017,,1998.0,1998-05-20,,,Sunk,,wrecked,,,,,,,,n.i.,0.0,,,,,"Wanda, Denmark, OUPA",Other,Fishing vessel,,,,,,,,,,,,,,,,,55.247,15.658,HELCOM reporting
1998_0018,,1998.0,1998-05-26,,,Pollution,,oil spill,,,,,,,,Yes,1.5,,oil,,,"Magnus Spirit, Cyprus, P3SF3",Cargo,Bulk carrier,,,54492,,,,,,,,,,,,,,56.0,16.667,HELCOM reporting
1998_0019,,1998.0,1998-06-01,,,Sunk,,,,,,,,,,No,0.0,,,,,"Pritzwalk, Liberia",Other,,,,12000,,,,,,,,,,,,,,59.933,30.25,HELCOM reporting
1998_0020,,1998.0,1998-06-23,,,Other,,Capsize,,,,,,,,Yes,0.28,,oil,,,"Orn, Sweden, SFB-6176",Other,Tug,,,Br. 10,,,,,,,,,,,,,,63.217,18.95,HELCOM reporting
1998_0021,,1998.0,1998-07-01,,,Sunk,,,,,,,,,,Yes,25.0,,oil,,,"Tosna, Russia",Other,,,,2300,,,,,,,,,,,,,,59.933,30.25,HELCOM reporting
1998_0022,,1998.0,1998-07-19,,,Grounding,,,,,,,,,,n.i.,0.0,,,,,"Selene Prahm, GER",Other,,,,2400,,,,,,,,,,,,,,60.427,19.242,HELCOM reporting
1998_0023,,1998.0,1998-08-04,,,Grounding,,,,,,,,,,n.i.,0.0,,,,,"Pamela, FIN",Other,,,,,,,,,,,,,,,,,,60.522,21.13,HELCOM reporting
1998_0024,,1998.0,1998-08-04,,,Pollution,,pressure hose,,,,,,,,Yes,1.0,,oil,,,"Inz. Stanislaw Legowski, Poland, SPG",Other,Dredger,,,"2015,52 BR",,,,,,,,,,,,,,54.207,15.547,HELCOM reporting
1998_0025,,1998.0,1998-08-14,,,Technical failure,,,,,,,,,,No,0.0,,,,,"Maria Gorthon, Sweden, SLCH",Cargo,Ro-ro,,,9995,,,,,,,,,,,,,,57.7,11.95,HELCOM reporting
1998_0026,,1998.0,1998-10-11,,,Grounding,,,,,,,,,,n.i.,0.0,,,,,"Kronprins Frederik, Denmark, OYEM",Passenger,Ferry,,,4277,,,,,,,,,,,,,,54.553,11.934,HELCOM reporting
1998_0027,,1998.0,1998-10-17,,,Technical failure,,water into mach. sp.,,,,,,,,Yes,17.0,,oil,,,"Dar-20, Poland",Other,Fishing vessel,,,"39,23 BR",,,,,,,,,,,,,,54.5,16.5,HELCOM reporting
1998_0028,,1998.0,1998-11-11,,,Grounding,,,,,,,,,,No,0.0,,,,,"Dar-23, Poland",Other,,,,13,,,,,,,,,,,,,,54.783,17.65,HELCOM reporting
1998_0029,,1998.0,1998-12-11,,,Grounding,,,,,,,,,,n.i.,0.0,,,,,"Doris T, Antigua&Barbados, V2HR",Cargo,Dry cargo,,,2150,,,,,,,,,,,,,,54.69,11.29,HELCOM reporting
1998_0030,,1998.0,1998-12-17,,,Grounding,,,,,,,,,,n.i.,0.0,,,,,Passaden,Other,,,,,,,,,,,,,,,,,,59.0,23.583,HELCOM reporting
1998_0031,,1998.0,1998-12-22,,,Collision,n.i.,,,,,,,,,No,0.0,,,,,"Kol-36 with Kol-112, Poland",Other,Fishing vessel,,,42,,,,,,,,,,,,,,54.25,15.167,HELCOM reporting
1998_0032,,1998.0,1998-12-22,,,Other,,run into touch,,,,,,,,No,0.0,,,,,"Volgo-Balt 187, UAPT",Cargo,Dry cargo,,,2467,,,,,,,,,,,,,,53.833,14.167,HELCOM reporting
1998_0033,,1998.0,1998-12-31,,,Grounding,,,,,,,,,,n.i.,0.0,,,,,Maria VG,Other,,,,,,,,,,,,,,,,,,61.083,21.333,HELCOM reporting
1998_0034,,1998.0,1998-01-08,,,Pollution,,oil spill,,,,,,,,Yes,0.4,,oil,,,"Anne Sif, Denmark, QZAQH",Tanker,,Single hull,,9214,,,,,,,,,,,,,,60.417,19.0,HELCOM reporting
1998_0035,,1998.0,1998-05-03,,,Pollution,,oil spill,,,,,,,,Yes,0.05,,oil,,,United Tony,Tanker,,Single hull,,4165,,,,,,,,,,,,,,58.667,20.0,HELCOM reporting
1998_0036,,1998.0,1998-07-08,,,Pollution,,oil spill,,,,,,,,Yes,0.99,,oil,,,"Victoire, Liberia, ELTK7",Tanker,,Single hull,,13453,,,,,,,,,,,,,,60.298,19.025,HELCOM reporting
1998_0037,,1998.0,1998-08-05,,,Pollution,,oil spill,,,,,,,,Yes,2.0,,oil,,,Oresund,Tanker,,Double hull,,,,,,,,,,,,,,,,54.822,18.88,HELCOM reporting
1998_0038,,1998.0,1998-10-13,,,Grounding,,,,,,,,,,n.i.,0.0,,,,,Mt Natura,Tanker,,Double hull,,,,,,,,,,,,,,,,60.135,25.65,HELCOM reporting
1999_0001,,1999.0,1999-01-01,,,Sunk,,Total loss,,,,,,,,No,0.0,,,,,"Fredis, Latvia, YL2351",Other,Fishing vessel,,,11,,,,,,,,,,,,,,57.517,22.933,HELCOM reporting
1999_0002,,1999.0,1999-01-01,,,Sunk,,Total loss,,,,,,,,No,0.0,,,,,"Sniegs, Latvia, YL2029",Other,Fishing vessel,,,47,,,,,,,,,,,,,,56.514,20.941,HELCOM reporting
1999_0003,,1999.0,1999-02-11,,,Sunk,,,,,,,,,,Yes,0.2,,oil,,,"Dwi-3, Poland",Other,Fishing vessel,,,7,,,,,,,,,,,,,,54.233,15.6,HELCOM reporting
1999_0004,,1999.0,1999-02-17,,,Sunk,,partly sunk,,,,,,,,Yes,0.07,,oil,,,"Dar-42, Poland",Other,Fishing vessel,,,,,,,,,,,,,,,,,54.5,16.5,HELCOM reporting
1999_0005,,1999.0,1999-03-07,,,Collision,n.i.,,,,,,,,,No,0.0,,,,,"Ust-206, Poland",Other,,,,72,,,,,,,,,,,,,,55.283,16.75,HELCOM reporting
1999_0006,,1999.0,1999-04-14,,,Pollution,,oil spill,,,,,,,,Yes,0.3,,oil,,,"Timber Sun, Belize, V3QR8",Cargo,General cargo,,,2290,,,,,,,,,,,,,,63.833,20.267,HELCOM reporting
1999_0007,,1999.0,1999-04-19,,,Other,,,,,,,,,,n.i.,0.0,,,,,"Swi-54, Poland",Other,,,,13,,,,,,,,,,,,,,54.0,14.417,HELCOM reporting
1999_0008,,1999.0,1999-05-01,,,Collision,n.i.,,,,,,,,,Yes,10.0,,"oil-8,chem -5",,,"Omsky-1, Russia",Other,,,,3000,,,,,,,,,,,,,,59.933,30.25,HELCOM reporting
1999_0009,,1999.0,1999-06-01,,,Collision,n.i.,,,,,,,,,Yes,12.0,,chemicals,,,"Volgo-Don 5088, Russia",Other,,,,5000,,,,,,,,,,,,,,59.933,30.5,HELCOM reporting
1999_0010,,1999.0,1999-06-16,,,Pollution,,oil spill,,,,,,,,Yes,0.15,,oil,,,"Albion, Cyprus, P3VK2",Cargo,Bulk carrier,,,27982,,,,,,,,,,,,,,56.403,17.902,HELCOM reporting
1999_0011,,1999.0,1999-06-18,,,Pollution,,oil spill,,,,,,,,Yes,0.18,,oil,,,"Dar-166, Darlowo, Poland",Other,Fishing vessel,,,,,,,,,,,,,,,,,54.968,16.165,HELCOM reporting
1999_0012,,1999.0,1999-06-21,,,Pollution,,ballast. due to list,,,,,,,,Yes,0.05,,oil,,,"Tyr, Sweden, SLBR",Other,Pleasure craft,,,Br. 94,,,,,,,,,,,,,,62.817,18.3,HELCOM reporting
1999_0013,,1999.0,1999-08-25,,,Sunk,,,,,,,,,,Yes,0.9,,oil,,,"Chy-21, Poland",Other,Fishing vessel,,,8,,,,,,,,,,,,,,54.383,15.9,HELCOM reporting
1999_0014,,1999.0,1999-08-26,,,Technical failure,,,,,,,,,,Yes,0.15,,oil,,,"Cinderella II, Sweden, SHOR",Passenger,Passenger ship,,,Br. 324,,,,,,,,,,,,,,59.317,18.05,HELCOM reporting
1999_0015,,1999.0,1999-09-01,,,Grounding,,,,,,,,,,No,0.0,,,,,"Priboy, Russia",Other,,,,48,,,,,,,,,,,,,,59.933,30.25,HELCOM reporting
1999_0016,,1999.0,1999-09-29,,,Other,,run into touch,,,,,,,,No,0.0,,,,,"Igarka, UDYY",Cargo,Dry cargo,,,2426,,,,,,,,,,,,,,54.667,20.333,HELCOM reporting
1999_0017,,1999.0,1999-10-01,,,Grounding,,,,,,,,,,No,0.0,,,,,"Flagman, Russia",Other,,,,900,,,,,,,,,,,,,,59.933,30.25,HELCOM reporting
1999_0018,,1999.0,1999-10-05,,,Sunk,,partly sunk,,,,,,,,Yes,0.5,,oil,,,"Dar-55, Poland",Other,Fishing vessel,,,,,,,,,,,,,,,,,54.5,16.5,HELCOM reporting
1999_0019,,1999.0,1999-11-01,,,Grounding,,,,,,,,,,No,0.0,,,,,"Voshod, Rusia",Other,,,,234,,,,,,,,,,,,,,59.8,26.9,HELCOM reporting
1999_0020,,1999.0,1999-11-05,,,Grounding,,,,,,,,,,No,0.0,,,,,"Bajorai, Lithyania, LYBO",Other,,,,116,,,,,,,,,,,,,,55.083,15.167,HELCOM reporting
1999_0021,,1999.0,1999-11-16,,,Grounding,,,,,,,,,,n.i.,0.0,,,,,Tover Julie,Other,,,,,,,,,,,,,,,,,,65.667,24.667,HELCOM reporting
1999_0022,,1999.0,1999-11-25,,,Grounding,,,,,,,,,,n.i.,0.0,,,,,"MS Inov Roglav, PO",Other,,,,,,,,,,,,,,,,,,60.167,25.0,HELCOM reporting
1999_0023,,1999.0,1999-12-03,,,Grounding,,,,,,,,,,n.i.,0.0,,,,,Jessica,Other,,,,,,,,,,,,,,,,,,60.167,25.0,HELCOM reporting
1999_0024,,1999.0,1999-12-04,,,Grounding,,,,,,,,,,No,0.0,,,,,"Seines, Norway, IXKQ",Other,,,,689,,,,,,,,,,,,,,55.83,21.0,HELCOM reporting
1999_0025,,1999.0,1999-12-08,,,Grounding,,,,,,,,,,n.i.,0.0,,,,,Spanvik,Other,,,,650,,,,,,,,,,,,,,60.187,25.769,HELCOM reporting
1999_0026,,1999.0,1999-12-16,,,Grounding,,,,,,,,,,No,0.0,,,,,"Dzi-110, Poland, SQPN",Other,Fishing vessel,,,"106,7 BR",,,,,,,,,,,,,,54.5,16.5,HELCOM reporting
1999_0027,,1999.0,1999-04-01,,,Grounding,,,,,,,,,,No,0.0,,,,,"Eotums, Great Britain",Tanker,,Double hull,,22000,,,,,,,,,,,,,,59.817,27.25,HELCOM reporting
1999_0028,,1999.0,1999-04-08,,,Grounding,,,,,,,,,,n.i.,0.0,,,,,"Urai, Cyprus, P3DC8",Tanker,,Double hull,,28840,,,,,,,,,,,,,,54.465,12.17,HELCOM reporting
1999_0029,,1999.0,1999-04-26,,,n.i.,,,,,,,,,,Yes,0.6,,oil,,,"Nemunas, Lithuania, LYOE",Tanker,,Single hull,,3389,,,,,,,,,,,,,,55.667,21.083,HELCOM reporting
1999_0030,,1999.0,1999-08-26,,,Technical failure,,,,,,,,,,Yes,6.25,,oil,,,"Zanis Griva, Liberia, ELRI6",Tanker,,Single hull,,,,,,,,,,,,,,,,58.6,16.2,HELCOM reporting
1999_0031,,1999.0,1999-09-01,,,Grounding,,,,,,,,,,Yes,75.0,,oil,,,"Nefterudovoz-7, Russia",Tanker,,Single hull,,2700,,,,,,,,,,,,,,59.867,30.5,HELCOM reporting
1999_0032,,1999.0,1999-09-18,,,Grounding,,,,,,,,,,n.i.,0.0,,,,,"Sea Joy, Malta, 9HJW5",Tanker,,Double hull,,47172,,,,,,,,,,,,,,54.469,12.18,HELCOM reporting
1999_0033,,1999.0,1999-11-21,,,Grounding,,,,,,,,,,n.i.,0.0,,,,,"Highland Faith, Panama, 3FG9",Tanker,,Double hull,,77673,,,,,,,,,,,,,,54.465,12.182,HELCOM reporting
1999_0034,,1999.0,1999-12-06,,,Pollution,,broken hose,,,,,,,,Yes,4.0,,oil,,,"Almanama, Bahrain",Tanker,,Double hull,,9700,,,,,,,,,,,,,,56.033,20.95,HELCOM reporting
2000_0001,,2000.0,2000-01-01,,,Collision,With vessel,,,,,,,,,No,0.0,,,,,"ALKMINI A, Pan, 3FCF",Cargo,Dry cargo,,,1056,,,,"PAMELA, FIN, OJGH",Cargo,,,,1056,,,,,57.8,22.43,HELCOM reporting
2000_0002,,2000.0,2000-01-01,,,Collision,With vessel,,,,,,,,,No,0.0,,,,,"SORMOVSKY 3052, RUS, UISO",Cargo,Dry cargo,,,3440,,,,"SIBIRSKY 2117, Rus, UHZI",n.i.,,,,3440,,,,,57.55,23.13,HELCOM reporting
2000_0003,,2000.0,2000-03-01,,,Collision,With object,Contact with shore bild.,,,,,,,,No,0.0,,,,,"Casandra, Finlandia",Cargo,General cargo,,,1197,,,,,,,,,,,,,,59.46,24.67,HELCOM reporting
2000_0004,,2000.0,2000-03-07,,,Collision,n.i.,,,,,,,,,No,0.0,,,,,"Kapten Sorokin, Russia",Other,Icebreaker,,,15385,,,,,,,,,,,,,,60.02,29.07,HELCOM reporting
2000_0005,,2000.0,2000-03-19,,,Collision,n.i.,,,,,,,,,No,0.0,,,,,"Sormovskiy-48, Russia",Cargo,Dry cargo,,,2466,,,,,,,,,,,,,,60.02,29.38,HELCOM reporting
2000_0006,,2000.0,2000-04-02,,,Collision,n.i.,,,,,,,,,No,0.0,,,,,"Amur-2521, Russia",Cargo,Dry cargo,,,3086,,,,,,,,,,,,,,60.03,29.42,HELCOM reporting
2000_0007,,2000.0,2000-04-08,,,Collision,n.i.,,,,,,,,,No,0.0,,,,,"Sea WINO, Belize, LYMG",Other,Fishing vessel,,,1583,,,,,,,,,,,,,,54.62,20.17,HELCOM reporting
2000_0008,,2000.0,2000-05-19,,,Collision,n.i.,,,,,,,,,No,0.0,,,,,"Pamela, Finland, OJGX",Cargo,Dry cargo,,585 GT,,,,,,,,,,,,,,,57.81,22.44,HELCOM reporting
2000_0009,,2000.0,2000-06-19,,,Collision,n.i.,,,,,,,,,No,0.0,,,,,"Europa, Bahamas",Passenger,,,,28437,,,,,,,,,,,,,,59.46,24.77,HELCOM reporting
2000_0010,,2000.0,2000-04-17,,,Fire,,Fire in engine room,,,,,,,,No,0.0,,,,,"Kvant, Estonia, ESTP",Other,Fishing vessel,,,695,,,,,,,,,,,,,,59.45,24.67,HELCOM reporting
2000_0011,,2000.0,2000-04-24,,,Fire,,,,,,,,,,No,0.0,,,,,"Langust, Estonia, ESOA",Other,Fishing vessel,,,716,,,,,,,,,,,,,,59.59,25.7,HELCOM reporting
2000_0012,,2000.0,2000-05-05,,,Fire,,,,,,,,,,No,0.0,,,,,"Rakvere, Estonia, ESXC",Cargo,Ro-Ro,,,2563,,,,,,,,,,,,,,59.47,24.65,HELCOM reporting
2000_0013,,2000.0,2000-01-12,,,Grounding,,,,,,,,,,No,0.0,,,,,"VOLGOBALT, UCZA",Other,Riverboat,,,3171,,,,,,,,,,,,,,56.98,10.32,HELCOM reporting
2000_0014,,2000.0,2000-01-29,,,Grounding,,,,,,,,,,No,0.0,,,,,"Transmar, GB, MZAO7",Cargo,Dry cargo,,2820 GT,,,,,,,,,,,,,,,62.8,20.54,HELCOM reporting
